Adding: Name Gender Date of birth Telephone Postal code 
Adding: Makayla Lee F 2-8-1962 519 671 8016 N2L 2J4 
Adding: Damian De Luca M 17-12-1986 519 513 1231 N2L 5F1 
Adding: Juliet Dyer F 21-6-1965 519 301 2593 N2L 8B7 
Adding: Lilly Denn M 17-6-1974 519 132 1386 N2L 3B8 
Adding: Julian Grosheva M 24-11-1964 519 157 8452 N2L 7S9 
Adding: Joslyn Wickliff F 3-7-1964 519 540 5226 N2L 2V6 
Adding: Damian Sweet M 9-9-1967 519 173 2232 N2L 7Q7 
Adding: Jayla Reynold F 20-10-1980 519 46 597 N2L 8G3 
Adding: Alejandro Brown M 16-3-1984 519 228 4331 N2L 9B2 
Adding: Cooper Chemerkin M 14-11-1964 519 483 5342 N2L 9G3 
Adding: Cullen Kochetkova M 18-1-1982 519 432 6457 N2L 9R4 
Adding: Rey Clyburn M 22-8-1961 519 019 3156 N2L 8B1 
Adding: Masako Pages M 23-1-1973 519 169 5942 N2L 3B7 
Adding: Julia Lam F 14-4-1978 519 57 5222 N2L 6K8 
Adding: Marie Sternberg F 28-1-1980 519 400 676 N2L 3F1 
Adding: Maegan Shakespeare F 28-12-1979 519 42 1338 N2L 5W4 
Adding: Jameson Rollin M 5-1-1962 519 393 7954 N2L 8P5 
Adding: Criselda Cowden M 15-12-1968 519 763 1317 N2L 2B9 
Adding: Alicia Sternberg F 17-4-1979 519 207 6186 N2L 5J1 
Adding: Lydia Lykins F 11-8-1970 519 898 7227 N2L 1K4 
Adding: Cortez Ooi M 18-2-1976 519 833 6430 N2L 4T6 
Adding: Krishna Watlington M 20-10-1994 519 091 4231 N2L 3B2 
Adding: Cristal Huang F 7-10-1977 519 23 3591 N2L 6W3 
Adding: Jaylin Ashby M 13-10-1979 519 29 6744 N2L 5J1 
Adding: Payton Gomez M 20-7-1988 519 769 8771 N2L 8L8 
Adding: Colby Vasser M 3-11-1968 519 454 5361 N2L 3A3 
Adding: Jazmyne Fields F 15-9-1969 519 587 1650 N2L 6N9 
Adding: Mandy Turnbull F 4-10-1982 519 902 2013 N2L 9E5 
Adding: Oswaldo Zadorozhnyi M 17-12-1978 519 541 2165 N2L 1P5 
Adding: Makaila Huber F 9-12-1966 519 361 4529 N2L 7F4 
Adding: Phillip Gibbs M 5-7-1965 519 80 1153 N2L 2J5 
Adding: Alessandra Cutting F 25-5-1968 519 430 438 N2L 6H2 
Adding: Jaylon Weiss M 24-5-1982 519 243 8234 N2L 9R4 
Adding: Malia Colville F 20-8-1982 519 812 325 N2L 5J7 
Adding: Cedrick Winkles M 16-7-1963 519 567 7347 N2L 0B0 
Adding: Jaren Coffman M 13-8-1968 519 289 2293 N2L 2C8 
Adding: Jaylynn Reinard F 17-2-1979 519 677 8224 N2L 5F8 
Adding: Macey Cru F 22-4-1981 519 109 6876 N2L 4R5 
Adding: Houston Eisenhower M 5-12-1970 519 721 7509 N2L 6I9 
Adding: Titus Read M 18-11-1969 519 534 3407 N2L 2N6 
Adding: Diana Goh F 23-11-1982 519 96 2021 N2L 4I4 
Adding: Pedro Brown M 24-9-1987 519 239 8565 N2L 7H9 
Adding: Jakobe Dyer M 4-2-1969 519 691 3329 N2L 2F3 
Adding: Alanna Proctor F 11-2-1972 519 902 768 N2L 6G9 
Adding: Abigail Zhang F 19-4-1982 519 505 2669 N2L 4I4 
Adding: Leonora Dymond M 25-3-1965 519 218 6015 N2L 3B8 
Adding: Cruz Hagstedt M 11-4-1963 519 14 3175 N2L 5P4 
Adding: Maria Barishnikov F 18-4-1971 519 615 9060 N2L 4K6 
Adding: Malcolm Rollin M 5-12-1982 519 898 355 N2L 8J6 
Adding: Nicolette Tomlin F 13-3-1964 519 364 8702 N2L 1N1 
Adding: Paul Bianchi M 20-9-1977 519 577 2241 N2L 4L3 
Adding: Conner Ho M 21-2-1977 519 684 1299 N2L 4T2 
Adding: Jani Stripling M 24-8-1997 519 007 6633 N2L 3B1 
Adding: Mickey Rebuck M 17-3-1960 519 537 6501 N2L 2B1 
Adding: Jamie Frobisher M 8-9-1964 519 362 623 N2L 5T6 
Adding: Miriam Reed F 7-4-1983 519 346 3813 N2L 9C4 
Adding: Kamryn Swithin F 17-9-1981 519 7 545 N2L 6B3 
Adding: Jenny Nauman F 11-9-1963 519 568 6709 N2L 3U2 
Adding: Madelynn Romano F 15-5-1984 519 692 8147 N2L 9B2 
Adding: Abagail Goldmark F 3-3-1982 519 370 795 N2L 9E5 
Adding: Kaley Marais F 12-11-1966 519 83 3219 N2L 1L5 
Adding: Jaylen Wein M 7-8-1980 519 544 3963 N2L 3F1 
Adding: Lydia Ralph F 28-10-1982 519 789 4124 N2L 4I4 
Adding: Rico Salls M 22-8-1996 519 504 0727 N2L 4B6 
Adding: Clayton Bauer M 2-11-1962 519 9 4619 N2L 1Z9 
Adding: Paul Hagstedt M 9-3-1971 519 239 470 N2L 4H7 
Adding: Alicia Randal F 6-1-1978 519 758 8419 N2L 7G3 
Adding: Jena Jan F 17-2-1962 519 171 3703 N2L 1L9 
Adding: Hosea Svoboda M 13-3-1972 519 453 8775 N2L 8B4 
Adding: Darrius Read M 25-9-1982 519 253 2299 N2L 9R4 
Adding: Adam Morley M 12-12-1967 519 458 8890 N2L 4M5 
Adding: Martin Ng M 22-12-1980 519 480 1851 N2L 3T2 
Adding: Marlon Chiu M 23-1-1961 519 101 5784 N2L 5M1 
Adding: Nevaeh Bailey F 26-1-1978 519 296 8069 N2L 8O8 
Adding: Madyson Redman F 21-2-1984 519 74 3077 N2L 4Q1 
Adding: Micaela Rasputin F 9-1-1975 519 772 4590 N2L 9O4 
Adding: Princess Mcdonough M 23-3-1961 519 128 1648 N2L 7B0 
Adding: Yvonne Pardee M 26-8-1976 519 868 4046 N2L 8B3 
Adding: Alice Yule F 7-3-1978 519 600 3595 N2L 8T8 
Adding: Aaisha Shaikh F 18-9-1968 519 291 7710 N2L 2C8 
Adding: Lizette Kersey M 27-2-1978 519 905 7375 N2L 2B0 
Adding: Isai Kochuokova M 18-9-1975 519 789 7767 N2L 9I6 
Adding: Kacie Vaccaro M 4-4-1985 519 288 8422 N2L 7B0 
Adding: Cooper Grant M 28-3-1963 519 618 791 N2L 4B6 
Adding: Nathen Kwang M 4-3-1974 519 666 4562 N2L 7P3 
Adding: Miya Lepechin F 20-6-1963 519 110 535 N2L 2L1 
Adding: Alexia Wennermark F 1-5-1964 519 504 7588 N2L 6E2 
Adding: Jalen Walter M 27-11-1984 519 488 3038 N2L 3L6 
Adding: Devan Weinreich M 26-12-1975 519 239 2008 N2L 8V3 
Adding: Phoenix Chang M 16-8-1967 519 381 3900 N2L 6P3 
Adding: Alisha Kochuokova F 24-3-1967 519 645 1982 N2L 4M5 
Adding: Mariah Ralph F 18-8-1966 519 426 5578 N2L 9F2 
Adding: Jessica Zacharov F 5-10-1972 519 864 1143 N2L 6E4 
Adding: Cyrus Rodland M 19-10-1965 519 415 4625 N2L 8B7 
Adding: Isaiah Susskind M 12-9-1979 519 84 2043 N2L 5W4 
Adding: Aleah Wein F 21-7-1976 519 546 1974 N2L 9R3 
Adding: Maximus Fletcher  M 5-5-1980 519 628 6978 N2L 8G3 
Adding: Emmanuel Redford M 27-3-1974 519 913 0511 N2L 2B4 
Adding: Julian Colville M 23-4-1966 519 239 4549 N2L 9F2 
Adding: Dennis Stanwood M 15-5-1985 519 603 8413 N2L 3S2 
Adding: Alissa Sternberg F 22-8-1961 519 176 2726 N2L 4W6 
Adding: Latoya Derringer M 2-7-1991 519 897 2663 N2L 4B7 
Adding: Scott Clinton M 6-11-1984 519 811 5570 N2L 4Q1 
Adding: Jared Khong M 13-10-1978 519 669 8923 N2L 6C4 
Adding: Karen Koch F 28-2-1963 519 13 6483 N2L 5P4 
Adding: Alexys Chong F 26-9-1982 519 833 4766 N2L 4I4 
Adding: Justine Mayer F 8-7-1965 519 61 40 N2L 2J5 
Adding: Abigayle Susskind F 17-12-1962 519 320 2716 N2L 2J4 
Adding: Lucie Bourbeau M 17-9-1986 519 667 2504 N2L 7B0 
Adding: Dallin Campoy M 17-11-1971 519 721 715 N2L 6R9 
Adding: Tony Koch M 23-2-1978 519 433 3738 N2L 6C4 
Adding: Mariano Clare M 28-11-1966 519 753 6639 N2L 7U7 
Adding: Kalyn Golden F 21-11-1980 519 403 7381 N2L 9Y3 
Adding: Nichole Kwang F 5-9-1963 519 83 8706 N2L 1A8 
Adding: Berna Ackley M 12-4-1996 519 495 3679 N2L 0B9 
Adding: Hugo Costa M 22-4-1975 519 366 483 N2L 4P2 
Adding: Lucas Tomlin M 17-8-1971 519 745 1274 N2L 6R9 
Adding: Chelsie Lepley M 10-6-1985 519 111 4264 N2L 8B3 
Adding: Gregory Cappelli M 11-11-1977 519 616 1171 N2L 0B8 
Adding: Alan Richard M 25-6-1988 519 72 2754 N2L 7Y9 
Adding: Kaitlynn Randal F 21-2-1971 519 546 1775 N2L 6R9 
Adding: Alana Shakespeare F 13-9-1962 519 315 6093 N2L 8P5 
Adding: Adriel Heilemann M 3-6-1978 519 674 409 N2L 8O8 
Adding: Nya Elings F 28-8-1969 519 57 3449 N2L 6Y9 
Adding: Madelynn Marais F 4-7-1960 519 474 3047 N2L 8S8 
Adding: Justyn Capetillo M 13-1-1977 519 192 190 N2L 4T2 
Adding: Patrick Woodley M 2-9-1988 519 238 4486 N2L 8O8 
Adding: Orlando Wang M 25-6-1983 519 875 1055 N2L 2M1 
Adding: Addison Zadorozhnyi M 6-8-1974 519 835 2440 N2L 4N5 
Adding: Aiden Ogonyok M 21-3-1981 519 305 2373 N2L 6B5 
Adding: Jazmine Thomas F 27-10-1964 519 336 3076 N2L 5T6 
Adding: Demetrius Wheat M 11-3-1982 519 619 2998 N2L 8J6 
Adding: Alan Archer M 22-5-1968 519 481 5309 N2L 3A3 
Adding: Deven Weitzman M 22-8-1966 519 714 6116 N2L 6B6 
Adding: Abagail Meyer F 14-12-1976 519 386 6929 N2L 4T6 
Adding: Jamari Guadian M 15-2-1967 519 801 8130 N2L 1V6 
Adding: Maxwell Wu M 3-3-1975 519 588 4301 N2L 5U4 
Adding: Alia Clough F 13-8-1978 519 658 1554 N2L 6C4 
Adding: Margarita Pomeroy F 4-8-1968 519 504 5033 N2L 1H9 
Adding: Jamel Romano M 28-7-1970 519 209 6710 N2L 1K4 
Adding: Tommy Anissina M 15-4-1962 519 318 3600 N2L 1Z9 
Adding: Osvaldo Archer M 19-10-1961 519 186 7391 N2L 4H5 
Adding: Mikayla Chan F 24-1-1961 519 110 7118 N2L 5M1 
Adding: Damien Marais M 28-12-1985 519 247 1677 N2L 9A5 
Adding: Ivan Sully M 17-12-1976 519 784 463 N2L 9R3 
Adding: Oswaldo Wu M 26-4-1967 519 765 8515 N2L 7Q7 
Adding: Gurdeep Singh Dhalival M 16-8-1973 519 129 6291 N2L 5S1 
Adding: Tony Kwang M 26-7-1963 519 513 8530 N2L 4B6 
Adding: Jayda Read F 12-10-1961 519 344 4583 N2L 4H5 
Adding: Todd Goldstein M 12-10-1980 519 457 8199 N2L 6I4 
Adding: Toby Knoroz M 26-9-1969 519 249 4055 N2L 9H2 
Adding: Luciano Farber M 9-1-1988 519 31 3455 N2L 8O8 
Adding: Gurdayal Singh Sra M 5-4-1964 519 749 9001 N2L 6E2 
Adding: Carolynn Fitzgerald M 3-2-1971 519 930 4106 N2L 7B8 
Adding: Katharina Wheat F 19-4-1987 519 590 8301 N2L 2D4 
Adding: Jonas Dilworth M 10-4-1994 519 906 9133 N2L 6B8 
Adding: Mallory Dabney F 24-3-1961 519 448 7654 N2L 7L6 
Adding: Nyah Kokorev F 13-9-1984 519 383 5834 N2L 8J6 
Adding: Jerome Fletcher  M 2-9-1976 519 708 5423 N2L 5O2 
Adding: Mari Rosen F 10-3-1964 519 91 6823 N2L 2W5 
Adding: Alan Winchcombe M 21-4-1964 519 618 7383 N2L 6E2 
Adding: Madeleine Stwalley F 23-7-1974 519 909 4116 N2L 8G6 
Adding: Nyla Knivelyova F 11-6-1961 519 791 3573 N2L 7L6 
Adding: Macie Chiu F 27-12-1971 519 78 5182 N2L 4H7 
Adding: Jeremiah Armstrong M 17-3-1967 519 150 5294 N2L 6P3 
Adding: Nasir De Luca M 15-7-1966 519 37 1290 N2L 1A7 
Adding: Madisen Campos F 17-1-1973 519 862 1465 N2L 1R4 
Adding: Jake Koung M 4-7-1977 519 689 2985 N2L 5E6 
Adding: Nathanael Carver M 3-5-1986 519 249 879 N2L 8N6 
Adding: Lionel Larocca M 14-8-1990 519 786 6296 N2L 9B2 
Adding: Elodia Pesqueira M 2-6-1983 519 915 4480 N2L 1B5 
Adding: Corinne Guan F 24-12-1973 519 446 7948 N2L 8X5 
Adding: Ainsley Plessis F 24-9-1973 519 30 4560 N2L 5S1 
Adding: Pierce Kolotcha M 17-4-1964 519 87 8133 N2L 2V6 
Adding: Danny Ashby M 21-8-1966 519 298 5614 N2L 9F2 
Adding: Dulce Hoe F 7-4-1975 519 471 8292 N2L 9I6 
Adding: Kadin Cobo M 20-4-1960 519 587 1329 N2L 3P3 
Adding: Ian Cutting M 26-8-1975 519 503 7452 N2L 9I6 
Adding: Tommy Chiu M 17-6-1981 519 239 8622 N2L 6F6 
Adding: Michael Guan M 14-12-1961 519 513 4559 N2L 6A2 
Adding: Lydia Koung F 1-4-1969 519 124 2910 N2L 2F3 
Adding: Micah Romano F 7-1-1967 519 835 3186 N2L 5K5 
Adding: Jaylyn Cheney F 1-11-1975 519 787 316 N2L 9O4 
Adding: Makenna Susskind F 4-12-1961 519 388 4234 N2L 7L6 
Adding: Huwaida Khan F 18-1-1981 519 606 1735 N2L 7T1 
Adding: Jaylan Martin M 11-7-1977 519 863 4696 N2L 2Q9 
Adding: Marlon Moretti M 11-6-1961 519 173 536 N2L 7L6 
Adding: Jolie Ukhtomsky F 10-9-1981 519 709 4313 N2L 7B3 
Adding: Abigale Giertz F 10-5-1964 519 303 8383 N2L 9E6 
Adding: Latricia Burke M 18-10-1975 519 972 5844 N2L 9B6 
Adding: Jakob Meier M 15-7-1981 519 758 8333 N2L 1B8 
Adding: Fredrick Wilner M 18-12-1971 519 617 2933 N2L 5B0 
Adding: Milton Poindexter M 23-7-1974 519 347 3848 N2L 1Q3 
Adding: Terrell Gomez M 10-1-1977 519 289 3298 N2L 4Q8 
Adding: Devonte Zadorozhnyi M 8-9-1967 519 10 5245 N2L 3C6 
Adding: Dianna Zhang F 23-7-1978 519 808 917 N2L 8O8 
Adding: Darlene Lin F 18-4-1982 519 820 8047 N2L 9R4 
Adding: Elisabeth Ng F 25-12-1988 519 558 7403 N2L 6D1 
Adding: Justyn Weinreich M 17-10-1966 519 303 706 N2L 2C7 
Adding: Aliya Schuster F 1-11-1964 519 295 2630 N2L 7E9 
Adding: Agnes Kline F 7-11-1972 519 3 9001 N2L 8F1 
Adding: Maribel Stwalley F 13-8-1970 519 205 7009 N2L 8Z1 
Adding: Jaylen Goldmark M 27-11-1977 519 421 67 N2L 4Q8 
Adding: Catharina Mackenzie F 14-3-1976 519 571 7805 N2L 8G4 
Adding: Deandre Donahoe M 7-1-1963 519 450 6661 N2L 5B2 
Adding: Mariam File M 16-6-1963 519 943 2353 N2L 0B1 
Adding: Joselyn Trotter F 8-2-1966 519 413 4808 N2L 1L5 
Adding: Seth Zagorinskay M 24-5-1966 519 842 8447 N2L 1F4 
Adding: Jordan Huang F 15-2-1978 519 218 1856 N2L 9I1 
Adding: Cody Shoemaker M 21-10-1964 519 380 6978 N2L 7S9 
Adding: Cordell Donkova M 6-11-1984 519 791 1427 N2L 9B2 
Adding: Kaleigh Amherst F 16-6-1979 519 227 8111 N2L 3G3 
Adding: Abel Rodham M 7-11-1963 519 317 4550 N2L 3U2 
Adding: Alexa Weiss F 15-12-1970 519 167 4978 N2L 6I9 
Adding: Dianna Randulph F 18-8-1973 519 396 1780 N2L 3C6 
Adding: Matthew Abelev M 6-9-1966 519 418 3162 N2L 1A7 
Adding: Darin Reynard M 19-4-1984 519 355 5679 N2L 1N8 
Adding: Jaheem Wang M 3-12-1967 519 517 8689 N2L 1V6 
Adding: Taina Cantrell M 8-6-1993 519 856 1270 N2L 5B6 
Adding: Hunter Maarten M 27-10-1966 519 151 756 N2L 7F4 
Adding: Margaret Bruno F 1-5-1963 519 833 279 N2L 2L1 
Adding: Nestor Whitney M 16-9-1968 519 814 6876 N2L 7U5 
Adding: Jaden Kokorev M 23-11-1974 519 661 8242 N2L 1Q3 
Adding: Herman Wolf M 7-1-1981 519 344 1578 N2L 6F6 
Adding: Josef Wimund M 15-5-1975 519 544 6333 N2L 9O4 
Adding: Justin Cortes M 8-11-1971 519 38 4812 N2L 6R9 
Adding: Kasey Crippen F 18-9-1975 519 438 940 N2L 9A7 
Adding: Madalyn Donkova F 14-5-1979 519 526 9005 N2L 5F8 
Adding: Miguel Roderick M 27-8-1972 519 881 5713 N2L 8Q5 
Adding: Martin Amherst M 1-10-1973 519 560 132 N2L 8X5 
Adding: Justine Barabanschikova F 21-12-1981 519 104 9038 N2L 6B5 
Adding: Devin Oleshuk F 9-6-1966 519 234 7757 N2L 1F4 
Adding: Calvin Dudgeon M 27-10-1970 519 819 5870 N2L 7B7 
Adding: Joyce Olevsky F 24-6-1963 519 159 4730 N2L 4B6 
Adding: Mekhi Pomeroy M 16-2-1962 519 183 1765 N2L 1L9 
Adding: Dillan Dorogaia M 16-5-1984 519 527 1319 N2L 6Z5 
Adding: Cynthia Onopco F 5-1-1978 519 325 3903 N2L 3C3 
Adding: Martin Trinder M 4-7-1975 519 698 1780 N2L 8V3 
Adding: Jase Turnbull M 6-2-1973 519 56 49 N2L 1R4 
Adding: Jude Kan M 27-10-1983 519 240 7861 N2L 8S7 
Adding: Terrell Wischard M 10-3-1967 519 761 883 N2L 5Z3 
Adding: Julianna Chew F 14-5-1961 519 550 4596 N2L 4W6 
Adding: Gwenn Dirksen M 25-1-1970 519 321 7377 N2L 7B9 
Adding: Hugo Barshai M 6-4-1961 519 869 7522 N2L 4W6 
Adding: Molly Eling F 4-10-1974 519 713 1109 N2L 6E8 
Adding: Titus Carpenter M 1-5-1984 519 489 8357 N2L 2H7 
Adding: Jarod Reimers M 13-5-1979 519 356 4218 N2L 5W4 
Adding: Jaheim Chandler M 14-1-1977 519 882 1374 N2L 4T2 
Adding: Sanford Stalvey M 23-9-1978 519 866 9220 N2L 4B8 
Adding: Mireya Cheung F 17-8-1974 519 704 7138 N2L 4U6 
Adding: Enriqueta Herter M 9-11-1987 519 318 1763 N2L 7B4 
Adding: Lon Conover M 3-12-1971 519 670 7163 N2L 1B8 
Adding: Monique Vasser F 20-3-1973 519 347 249 N2L 5S1 
Adding: Gerry Dolson M 27-6-1993 519 903 4651 N2L 6B3 
Adding: Madyson Zhang F 6-3-1963 519 767 5382 N2L 5P4 
Adding: Cierra Messerly M 22-3-1996 519 462 1924 N2L 9B0 
Adding: Jaden Chong M 19-7-1987 519 62 6788 N2L 7H9 
Adding: Marquez Rashchupkina M 27-6-1980 519 220 7733 N2L 6T6 
Adding: Denise Lam F 24-3-1964 519 55 6618 N2L 9E6 
Adding: Makayla Ashford F 11-9-1988 519 87 8606 N2L 7Y9 
Adding: Darius Scarborough M 22-12-1975 519 271 7842 N2L 5U4 
Adding: Lazaro Stjacques M 27-11-1997 519 794 7118 N2L 5B5 
Adding: Mariana Gonzalez F 3-1-1972 519 421 4762 N2L 9A5 
Adding: Jerry Oei M 28-9-1972 519 381 8000 N2L 9A5 
Adding: Colleen Chen F 14-11-1987 519 769 2461 N2L 2D4 
Adding: Joanna Weller F 24-8-1969 519 369 1183 N2L 2F3 
Adding: Mariah Kokorev F 5-5-1970 519 556 2323 N2L 3C7 
Adding: Monte Ewart M 6-3-1970 519 371 5856 N2L 3B5 
Adding: Jaycee Castillo F 16-9-1970 519 145 7693 N2L 6I9 
Adding: Odalys Metzger F 11-12-1975 519 628 7642 N2L 9O4 
Adding: Hayden Conti M 2-3-1960 519 772 8851 N2L 3P3 
Adding: Jazmine Cru F 2-3-1967 519 762 2803 N2L 6L7 
Adding: Alessandro Richmond M 8-4-1960 519 756 3684 N2L 3P3 
Adding: Walter Guan M 25-9-1985 519 181 2743 N2L 8S8 
Adding: Conner Barshai M 21-3-1971 519 497 61 N2L 5G1 
Adding: Marie Thune F 12-8-1964 519 237 3162 N2L 9E6 
Adding: Lyndsey Wertheim F 19-4-1988 519 508 1917 N2L 6E1 
Adding: Amelia Fegan M 28-3-1994 519 282 1331 N2L 7B2 
Adding: Diana Dabney F 11-7-1978 519 593 529 N2L 1N5 
Adding: Terry Yule M 15-6-1973 519 139 8434 N2L 1R4 
Adding: Juliet Wickliff F 21-2-1988 519 362 7056 N2L 9B3 
Adding: Jasper Chemerkin M 12-1-1988 519 501 2481 N2L 8K6 
Adding: Karissa Ramsden F 13-7-1983 519 387 8757 N2L 8E8 
Adding: Marcel Stapleton M 14-3-1966 519 493 2082 N2L 9F2 
Adding: Manda Brazile M 25-7-1973 519 652 4166 N2L 2B6 
Adding: Mateo Chaplin M 9-7-1975 519 746 2779 N2L 5L3 
Adding: Daquan Lepushin M 13-8-1981 519 766 7055 N2L 7B3 
Adding: Damien Giertz M 6-5-1970 519 878 7575 N2L 6I9 
Adding: Josiah Campoy M 6-12-1981 519 245 2448 N2L 1B8 
Adding: Alivia Rodland F 25-6-1980 519 564 590 N2L 6T6 
Adding: Alexandria Dabney F 8-8-1977 519 838 5975 N2L 4T2 
Adding: Abel Johnson M 28-12-1964 519 707 1754 N2L 6E2 
Adding: Nataly Girard F 23-3-1962 519 877 723 N2L 5G9 
Adding: Julissa Antsyforov F 15-10-1965 519 400 8012 N2L 4Z6 
Adding: Cristal Esposito F 12-1-1977 519 514 2333 N2L 6W3 
Adding: Blanche Martel M 13-1-1964 519 396 8647 N2L 3B7 
Adding: Jay Schultz M 5-1-1988 519 790 911 N2L 9B3 
Adding: Davin Ashby M 25-7-1968 519 788 5447 N2L 2R2 
Adding: Devon Woodley F 18-2-1973 519 857 8383 N2L 1R4 
Adding: Philip Woodman M 5-3-1985 519 821 3217 N2L 3S2 
Adding: Tobias Romano M 11-6-1983 519 359 4973 N2L 8S7 
Adding: Seth Ogonyok M 3-8-1978 519 613 6772 N2L 3C3 
Adding: Jaquez Wennermark M 20-1-1966 519 896 5074 N2L 1F4 
Adding: Alexandrea Kan F 23-1-1962 519 568 7886 N2L 1Z9 
Adding: Romelia Decamp M 20-12-1976 519 440 2944 N2L 3B8 
Adding: Jovany Spencer M 10-3-1971 519 429 2232 N2L 4H7 
Adding: Savion Chin M 12-7-1988 519 174 2243 N2L 6D1 
Adding: Abigayle Reimers F 14-8-1977 519 2 1877 N2L 3D2 
Adding: Mackenzie Koch F 8-1-1965 519 534 7563 N2L 2J5 
Adding: Joanna Jan F 5-5-1983 519 750 7626 N2L 8E8 
Adding: Malachi Shultz M 10-1-1972 519 358 8650 N2L 9A5 
Adding: Aldo Barshai M 28-1-1978 519 376 1334 N2L 1P5 
Adding: Jaiden Reichmann M 27-2-1969 519 683 3757 N2L 2F3 
Adding: Justice Klein F 1-1-1960 519 290 6530 N2L 2V6 
Adding: Joana Elings F 2-6-1983 519 369 3822 N2L 8S7 
Adding: Yulanda Huss M 7-10-1984 519 310 0239 N2L 5B0 
Adding: Xiomara Arden M 16-1-1982 519 534 0198 N2L 0B0 
Adding: Jaquez Bower M 18-9-1977 519 603 4807 N2L 1L6 
Adding: Daphne Gordon F 19-3-1978 519 360 8066 N2L 9I1 
Adding: Abdiel Golden M 9-5-1961 519 372 7421 N2L 4W6 
Adding: Myah Zagorinskay F 22-10-1977 519 908 5559 N2L 9J2 
Adding: Maegan Sawyer F 15-8-1979 519 75 2728 N2L 5F8 
Adding: Deanna Chin F 23-5-1966 519 169 3770 N2L 1Y9 
Adding: Matthew Ho M 12-4-1964 519 363 2195 N2L 4I3 
Adding: Aimee Barshai F 4-3-1974 519 2 4132 N2L 2V2 
Adding: Clinton Oleshuk M 26-10-1981 519 452 4756 N2L 1B8 
Adding: Miles Ashford M 9-5-1978 519 650 4420 N2L 8T8 
Adding: Tobias Omelchenko M 15-2-1965 519 726 6814 N2L 8B7 
Adding: Maggie Colombo F 15-12-1982 519 15 2918 N2L 8J3 
Adding: Monica Kuang F 25-7-1984 519 556 2779 N2L 1N8 
Adding: Isaak Zimmermann M 23-3-1966 519 319 5540 N2L 2C7 
Adding: Diego Nieman M 26-2-1977 519 266 4604 N2L 4T2 
Adding: Mariam Goldberg F 7-1-1965 519 851 3349 N2L 2B2 
Adding: Daryl Zhang M 20-2-1970 519 74 2640 N2L 3C7 
Adding: Jordyn Roberts F 3-10-1966 519 566 494 N2L 7F4 
Adding: Mara Ashford F 4-4-1982 519 183 8084 N2L 9E5 
Adding: Lydia Farber F 17-2-1962 519 276 5044 N2L 2J4 
Adding: Miranda Gottberg F 12-1-1977 519 122 4232 N2L 4Q8 
Adding: Margarette Ovellette M 2-8-1979 519 668 1976 N2L 4B5 
Adding: Neal Gil M 19-1-1964 519 125 5758 N2L 8U6 
Adding: Tiffany Linder M 25-1-1970 519 983 7640 N2L 8B2 
Adding: Catharina Jacob F 6-2-1984 519 332 5635 N2L 1N8 
Adding: Jamar Klaas M 4-4-1981 519 224 2821 N2L 4R5 
Adding: Marquez Ricard M 15-11-1982 519 419 485 N2L 1T3 
Adding: Karl Siegal M 28-2-1986 519 228 5220 N2L 5F1 
Adding: Marlon Costa M 2-6-1968 519 463 5535 N2L 3F6 
Adding: Jayce Chandler M 15-5-1970 519 35 2366 N2L 3C7 
Adding: Maria Ralph F 26-4-1978 519 112 934 N2L 8T8 
Adding: Aleah Weiner F 10-12-1981 519 543 2206 N2L 6B5 
Adding: Jeffery Clare M 1-1-1981 519 210 6355 N2L 4R5 
Adding: Jenifer Rosenberg F 19-12-1970 519 103 104 N2L 6I9 
Adding: Jordyn Shakespeare F 13-8-1984 519 786 251 N2L 1N8 
Adding: Marcelo Girard M 23-10-1966 519 92 7389 N2L 1L5 
Adding: Isaak Giertz M 9-5-1979 519 458 820 N2L 2T9 
Adding: Colton Read M 14-6-1966 519 115 3873 N2L 2C7 
Adding: Adriana Wennermark F 26-11-1981 519 313 2424 N2L 6B3 
Adding: Todd Tomlin M 25-3-1964 519 296 1849 N2L 7S9 
Adding: Jordan  Reynolds F 28-10-1987 519 417 6265 N2L 2D4 
Adding: Orion Archer M 3-2-1962 519 474 5702 N2L 1Z9 
Adding: Jayde Hagstedt F 18-6-1968 519 667 8844 N2L 6H2 
Adding: Aidan Mackenzie M 3-7-1964 519 728 4075 N2L 9G3 
Adding: Herman Sully M 14-4-1967 519 437 8561 N2L 5Z3 
Adding: Jaylene Bower F 3-4-1980 519 778 3841 N2L 9Y3 
Adding: Abraham Gonzalez M 5-4-1963 519 20 599 N2L 4B6 
Adding: Nasir Sully M 8-3-1964 519 11 7868 N2L 7F6 
Adding: Lakeesha Antes M 4-5-1961 519 162 0461 N2L 6B3 
Adding: Josephine Goldmark F 25-2-1986 519 475 4990 N2L 2M2 
Adding: Destiny Kuper F 1-8-1984 519 509 4834 N2L 2H7 
Adding: Jaylon Cru M 17-10-1982 519 442 100 N2L 9E5 
Adding: Norman Weiner M 2-3-1987 519 82 3315 N2L 9A2 
Adding: Clifford Armstrong M 24-7-1969 519 261 1298 N2L 9M8 
Adding: Jenna Cotto F 12-11-1975 519 459 7569 N2L 2Q2 
Adding: Alaina Meyer F 17-3-1982 519 468 7818 N2L 8J3 
Adding: Nathanial Antonucci M 3-1-1971 519 567 3680 N2L 4H7 
Adding: Mikel Rollin M 23-5-1964 519 852 8369 N2L 6E2 
Adding: Devon Bauer M 12-9-1963 519 57 2142 N2L 4W3 
